time_ms,src,dst,bytes
2150.800,6,7,1200
2150.801,13,14,1200
2150.804,14,15,1200
2150.804,14,15,1200
2150.805,6,7,1200
2150.806,3,4,1200
2150.807,2,3,1200
2150.807,14,15,1200
2150.807,1,2,1200
2150.810,8,9,1200
2150.812,7,8,1200
2150.814,7,8,1200
2150.814,13,14,1200
2150.816,9,10,1200
2150.816,12,13,1200
2150.816,12,13,1200
2150.817,2,3,1200
2150.818,13,14,1200
2150.818,3,4,1200
2150.819,11,12,1200
2150.822,10,11,1200
2150.822,15,0,1200
2150.824,10,11,1200
2150.827,14,15,1200
2150.827,12,13,1200
2150.829,9,10,1200
2150.830,11,12,1200
2150.831,15,0,1200
2150.832,11,12,1200
2150.839,10,11,1200
2150.841,8,9,1200
2150.841,13,14,1200
2150.843,5,6,1200
2150.844,1,2,1200
2150.845,6,7,1200
2150.845,2,3,1200
2150.846,8,9,1200
2150.846,9,10,1200
2150.846,6,7,1200
2150.849,9,10,1200
2150.850,10,11,1200
2150.851,8,9,1200
2150.852,12,13,1200
2150.853,14,15,1200
2150.858,9,10,1200
2150.858,5,6,1200
2150.858,6,7,1200
2150.859,11,12,1200
2150.859,2,3,1200
2150.859,7,8,1200
2150.861,12,13,1200
2150.862,9,10,1200
2150.863,14,15,1200
2150.864,9,10,1200
2150.866,15,0,1200
2150.867,7,8,1200
2150.870,11,12,1200
2150.870,8,9,1200
2150.871,10,11,1200
2150.875,9,10,1200
2150.876,2,3,1200
2150.876,10,11,1200
2150.877,5,6,1200
2150.878,9,10,1200
2150.879,9,10,1200
2150.879,13,14,1200
2150.879,7,8,1200
2150.879,5,6,1200
2150.879,5,6,1200
2150.880,6,7,1200
2150.884,7,8,1200
2150.884,1,2,1200
2150.885,6,7,1200
2150.886,0,1,1200
2150.886,11,12,1200
2150.887,13,14,1200
2150.888,1,2,1200
2150.889,1,2,1200
2150.890,9,10,1200
2150.890,15,0,1200
2150.890,1,2,1200
2150.893,2,3,1200
2150.895,13,14,1200
2150.896,3,4,1200
2150.898,5,6,1200
2150.899,11,12,1200
2150.901,15,0,1200
2150.901,15,0,1200
2150.902,11,12,1200
2150.902,1,2,1200
2150.903,14,15,1200
2150.904,2,3,1200
2150.904,0,1,1200
2150.905,3,4,1200
2150.906,11,12,1200
2150.907,1,2,1200
2150.907,10,11,1200
2150.908,2,3,1200
2150.908,3,4,1200
2150.909,0,1,1200
2150.909,15,0,1200
2150.909,6,7,1200
2150.911,11,12,1200
2150.911,14,15,1200
2150.912,15,0,1200
2150.912,11,12,1200
2150.913,9,10,1200
2150.913,0,1,1200
2150.916,2,3,1200
2150.918,2,3,1200
2150.919,1,2,1200
2150.919,15,0,1200
2150.919,7,8,1200
2150.922,4,5,1200
2150.924,9,10,1200
2150.924,12,13,1200
2150.925,7,8,1200
2150.926,2,3,1200
2150.926,6,7,1200
2150.926,11,12,1200
2150.926,3,4,1200
2150.929,10,11,1200
2150.930,1,2,1200
2150.930,11,12,1200
2150.931,2,3,1200
2150.934,6,7,1200
2150.935,6,7,1200
2150.936,6,7,1200
2150.936,14,15,1200
2150.939,11,12,1200
2150.940,5,6,1200
2150.940,9,10,1200
2150.942,10,11,1200
2150.943,4,5,1200
2150.945,12,13,1200
2150.945,0,1,1200
2150.945,11,12,1200
2150.948,13,14,1200
2150.948,14,15,1200
2150.948,9,10,1200
2150.949,13,14,1200
2150.949,2,3,1200
2150.951,11,12,1200
2150.952,13,14,1200
2150.955,13,14,1200
2150.959,4,5,1200
2150.960,8,9,1200
2150.961,9,10,1200
2150.962,7,8,1200
2150.962,8,9,1200
2150.963,0,1,1200
2150.963,0,1,1200
2150.964,1,2,1200
2150.966,0,1,1200
2150.968,13,14,1200
2150.968,8,9,1200
2150.968,12,13,1200
2150.969,3,4,1200
2150.971,11,12,1200
2150.971,1,2,1200
2150.974,12,13,1200
2150.974,6,7,1200
2150.974,13,14,1200
2150.974,6,7,1200
2150.978,3,4,1200
2150.978,4,6,1200
2150.979,6,7,1200
2150.981,7,8,1200
2150.983,14,15,1200
2150.984,8,9,1200
2150.985,4,5,1200
2150.985,5,6,1200
2150.986,0,1,1200
2150.989,11,12,1200
2150.990,10,11,1200
2150.991,1,2,1200
2150.992,6,7,1200
2150.993,6,7,1200
2150.994,11,12,1200
2150.994,4,5,1200
2150.994,15,0,1200
2150.998,8,9,1200
2150.999,8,9,1200
2150.999,6,7,1200
2151.001,14,15,1200
2151.003,2,3,1200
2151.004,6,7,1200
2151.004,14,15,1200
2151.004,9,10,1200
2151.006,15,0,1200
2151.007,9,10,1200
2151.009,2,3,1200
2151.010,11,12,1200
2151.012,10,11,1200
2151.013,15,0,1200
2151.013,2,3,1200
2151.016,0,1,1200
2151.018,8,9,1200
2151.021,3,4,1200
2151.021,2,3,1200
2151.021,4,5,1200
2151.023,1,2,1200
2151.023,6,7,1200
2151.023,9,10,1200
2151.024,4,5,1200
2151.024,9,10,1200
2151.024,3,4,1200
2151.026,1,2,1200
2151.026,7,8,1200
2151.027,4,5,1200
2151.027,8,9,1200
2151.028,14,15,1200
2151.029,6,7,1200
2151.029,5,6,1200
2151.031,5,6,1200
2151.031,9,10,1200
2151.031,9,10,1200
2151.031,10,11,1200
2151.032,5,6,1200
2151.033,12,13,1200
2151.037,6,7,1200
2151.040,5,6,1200
2151.041,1,2,1200
2151.041,15,0,1200
2151.042,9,10,1200
2151.043,13,14,1200
2151.044,3,4,1200
2151.045,3,4,1200
2151.045,12,13,1200
2151.046,6,7,1200
2151.047,6,7,1200
2151.050,13,14,1200
2151.051,11,12,1200
2151.051,8,9,1200
2151.055,6,7,1200
2151.055,1,2,1200
2151.058,1,2,1200
2151.060,4,5,1200
2151.061,12,13,1200
2151.062,5,6,1200
2151.063,15,0,1200
2151.064,0,1,1200
2151.064,6,7,1200
2151.065,15,0,1200
2151.066,2,3,1200
2151.067,2,3,1200
2151.068,6,7,1200
2151.068,1,2,1200
2151.068,12,13,1200
2151.068,7,8,1200
2151.069,7,8,1200
2151.071,11,12,1200
2151.074,3,4,1200
2151.076,11,12,1200
2151.076,2,3,1200
2151.076,5,6,1200
2151.077,7,8,1200
2151.078,5,6,1200
2151.079,1,2,1200
2151.081,8,9,1200
2151.081,11,12,1200
2151.082,11,12,1200
2151.082,12,13,1200
2151.082,10,11,1200
2151.083,11,12,1200
2151.083,7,8,1200
2151.083,0,1,1200
2151.086,5,6,1200
2151.086,0,1,1200
2151.086,7,8,1200
2151.088,4,5,1200
2151.088,15,0,1200
2151.089,12,13,1200
2151.090,13,14,1200
2151.091,5,6,1200
2151.092,11,12,1200
2151.092,10,11,1200
2151.094,8,9,1200
2151.094,8,9,1200
2151.095,6,7,1200
2151.095,10,11,1200
2151.096,9,10,1200
2151.096,4,5,1200
2151.097,7,1,1200
2151.098,11,12,1200
2151.099,7,8,1200
2151.100,11,12,1200
2151.100,14,15,1200
2151.101,4,5,1200
2151.101,15,0,1200
2151.102,12,13,1200
2151.103,14,15,1200
2151.103,10,11,1200
2151.106,10,11,1200
2151.106,11,12,1200
2151.108,3,4,1200
2151.108,0,1,1200
2151.109,5,6,1200
2151.109,2,3,1200
2151.110,3,4,1200
2151.112,12,13,1200
2151.112,2,3,1200
2151.112,15,0,1200
2151.113,10,11,1200
2151.113,9,10,1200
2151.114,14,15,1200
2151.114,11,12,1200
2151.116,9,10,1200
2151.119,6,7,1200
2151.119,11,12,1200
2151.120,6,7,1200
2151.121,4,5,1200
2151.123,9,10,1200
2151.123,15,0,1200
2151.123,11,12,1200
2151.124,3,4,1200
2151.125,13,14,1200
2151.126,2,3,1200
2151.126,1,2,1200
2151.127,2,3,1200
2151.129,0,1,1200
2151.130,1,2,1200
2151.132,15,0,1200
2151.133,2,3,1200
2151.134,3,4,1200
2151.136,11,12,1200
2151.136,3,4,1200
2151.137,14,15,1200
2151.141,0,1,1200
2151.143,9,10,1200
2151.143,12,13,1200
2151.143,0,1,1200
2151.143,10,11,1200
2151.144,2,3,1200
2151.144,13,14,1200
2151.145,12,13,1200
2151.145,9,10,1200
2151.145,12,13,1200
2151.146,5,6,1200
2151.146,7,8,1200
2151.148,11,12,1200
2151.148,1,2,1200
2151.154,12,13,1200
2151.156,6,7,1200
2151.157,6,7,1200
2151.159,12,13,1200
2151.159,15,0,1200
2151.162,7,8,1200
2151.162,7,8,1200
2151.162,11,12,1200
2151.164,1,2,1200
2151.164,12,13,1200
2151.164,7,8,1200
2151.165,4,5,1200
2151.166,3,4,1200
2151.166,12,13,1200
2151.167,9,10,1200
2151.167,5,6,1200
2151.169,8,9,1200
2151.170,3,4,1200
2151.171,0,1,1200
2151.171,10,11,1200
2151.172,13,14,1200
2151.173,2,3,1200
2151.173,13,14,1200
2151.175,5,6,1200
2151.176,11,12,1200
2151.176,8,9,1200
2151.179,4,5,1200
2151.180,4,5,1200
2151.181,7,8,1200
2151.183,14,15,1200
2151.184,9,10,1200
2151.184,6,7,1200
2151.185,5,6,1200
2151.186,2,3,1200
2151.186,12,13,1200
2151.186,10,11,1200
2151.187,13,14,1200
2151.187,14,15,1200
2151.187,3,4,1200
2151.188,7,8,1200
2151.188,6,7,1200
2151.189,10,11,1200
2151.190,7,8,1200
2151.193,9,10,1200
2151.194,3,4,1200
2151.194,1,2,1200
2151.198,13,14,1200
2151.199,11,12,1200
2151.199,3,4,1200
2151.199,0,1,1200
2151.200,0,1,1200
2151.200,0,1,1200
2151.200,13,14,1200
2151.201,8,9,1200
2151.202,15,0,1200
2151.203,12,13,1200
2151.203,6,7,1200
2151.205,9,10,1200
2151.207,15,0,1200
2151.208,15,0,1200
2151.208,14,15,1200
2151.209,9,10,1200
2151.210,15,0,1200
2151.211,0,1,1200
2151.211,14,15,1200
2151.212,4,5,1200
2151.213,11,12,1200
2151.214,6,7,1200
2151.215,9,10,1200
2151.216,14,15,1200
2151.220,4,5,1200
2151.223,2,3,1200
2151.223,3,4,1200
2151.224,14,15,1200
2151.225,15,0,1200
2151.226,3,4,1200
2151.227,9,10,1200
2151.227,3,4,1200
2151.229,6,7,1200
2151.230,11,12,1200
2151.231,0,1,1200
2151.231,3,4,1200
2151.234,14,15,1200
2151.236,5,6,1200
2151.238,13,14,1200
2151.238,13,14,1200
2151.239,12,13,1200
2151.239,15,0,1200
2151.240,9,10,1200
2151.241,7,8,1200
2151.243,4,5,1200
2151.244,13,14,1200
2151.244,13,14,1200
2151.246,8,9,1200
2151.249,0,1,1200
2151.250,0,1,1200
2151.251,1,2,1200
2151.251,4,5,1200
2151.251,12,13,1200
2151.252,11,12,1200
2151.254,11,12,1200
2151.254,11,12,1200
2151.255,2,3,1200
2151.257,10,11,1200
2151.257,8,9,1200
2151.258,12,13,1200
2151.258,3,4,1200
2151.260,8,9,1200
2151.260,5,6,1200
2151.262,7,8,1200
2151.266,10,11,1200
2151.266,4,5,1200
2151.269,8,9,1200
2151.270,4,5,1200
2151.271,12,13,1200
2151.272,1,2,1200
2151.272,5,6,1200
2151.272,1,2,1200
2151.273,5,6,1200
2151.274,8,9,1200
2151.275,8,9,1200
2151.276,3,4,1200
2151.278,0,1,1200
2151.278,12,13,1200
2151.279,14,15,1200
2151.279,13,14,1200
2151.279,7,8,1200
2151.281,9,10,1200
2151.282,10,11,1200
2151.283,2,3,1200
2151.284,0,1,1200
2151.284,6,7,1200
2151.284,1,2,1200
2151.285,10,11,1200
2151.286,2,3,1200
2151.286,4,5,1200
2151.288,2,3,1200
2151.294,1,2,1200
2151.294,10,11,1200
2151.295,1,2,1200
2151.296,15,0,1200
2151.296,11,12,1200
2151.296,0,1,1200
2151.297,14,15,1200
2151.298,9,10,1200
2151.299,3,4,1200
2151.299,8,9,1200
2151.299,6,7,1200
2151.303,11,12,1200
2151.304,9,10,1200
2151.305,5,6,1200
2151.306,7,8,1200
2151.308,15,0,1200
2151.309,13,14,1200
2151.310,11,12,1200
2151.310,12,13,1200
2151.310,11,12,1200
2151.314,2,3,1200
2151.314,13,14,1200
2151.316,11,12,1200
2151.318,11,12,1200
2151.318,11,12,1200
2151.323,10,11,1200
2151.323,1,2,1200
2151.324,7,8,1200
2151.327,3,4,1200
2151.329,1,2,1200
2151.329,2,3,1200
2151.333,5,6,1200
2151.333,3,4,1200
2151.334,2,3,1200
2151.334,6,7,1200
2151.335,4,5,1200
2151.337,12,13,1200
2151.339,1,2,1200
2151.340,8,9,1200
2151.340,13,14,1200
2151.341,1,2,1200
2151.342,6,7,1200
2151.342,7,8,1200
2151.342,3,4,1200
2151.343,3,4,1200
2151.343,8,9,1200
2151.343,14,15,1200
2151.344,10,11,1200
2151.345,11,12,1200
2151.345,3,4,1200
2151.345,1,2,1200
2151.347,2,3,1200
2151.350,6,7,1200
2151.351,5,6,1200
2151.351,7,8,1200
2151.355,0,1,1200
2151.355,10,11,1200
2151.358,7,8,1200
2151.358,3,4,1200
2151.358,8,9,1200
2151.359,14,15,1200
2151.361,4,5,1200
2151.361,7,8,1200
2151.361,1,2,1200
2151.362,9,10,1200
2151.363,8,9,1200
2151.365,4,5,1200
2151.365,2,3,1200
2151.365,15,0,1200
2151.366,15,0,1200
2151.367,3,4,1200
2151.367,15,0,1200
2151.368,6,7,1200
2151.369,3,4,1200
2151.369,4,5,1200
2151.370,8,9,1200
2151.371,15,0,1200
2151.374,4,5,1200
2151.374,11,12,1200
2151.376,2,3,1200
2151.376,3,4,1200
2151.377,2,3,1200
2151.377,1,2,1200
2151.377,3,4,1200
2151.380,0,1,1200
2151.380,4,5,1200
2151.381,10,11,1200
2151.388,10,11,1200
2151.390,8,9,1200
2151.390,4,5,1200
2151.391,9,10,1200
2151.394,10,11,1200
2151.394,12,13,1200
2151.397,4,5,1200
2151.397,6,7,1200
2151.397,12,13,1200
2151.398,13,14,1200
2151.398,4,5,1200
2151.399,1,2,1200
2151.399,12,13,1200
2151.399,2,3,1200
2151.399,0,1,1200
2151.400,13,14,1200
2151.401,6,7,1200
2151.401,3,4,1200
2151.403,5,6,1200
2151.404,14,15,1200
2151.404,4,5,1200
2151.405,5,6,1200
2151.406,15,0,1200
2151.407,9,10,1200
2151.407,4,5,1200
2151.408,12,13,1200
2151.409,13,14,1200
2151.409,15,0,1200
2151.410,9,10,1200
2151.410,0,1,1200
2151.414,9,10,1200
2151.414,14,15,1200
2151.415,15,0,1200
2151.415,4,5,1200
2151.416,5,6,1200
2151.416,8,9,1200
2151.419,0,1,1200
2151.419,6,7,1200
2151.419,14,15,1200
2151.419,13,14,1200
2151.420,9,10,1200
2151.421,6,7,1200
2151.421,12,13,1200
2151.422,0,1,1200
2151.425,0,1,1200
2151.428,7,8,1200
2151.428,12,13,1200
2151.429,14,15,1200
2151.429,3,4,1200
2151.429,0,1,1200
2151.431,1,2,1200
2151.431,13,14,1200
2151.432,14,15,1200
2151.433,13,14,1200
2151.433,0,1,1200
2151.433,4,5,1200
2151.434,6,7,1200
2151.435,13,14,1200
2151.436,13,14,1200
2151.436,14,15,1200
2151.438,0,1,1200
2151.438,10,11,1200
2151.439,0,1,1200
2151.443,3,4,1200
2151.447,2,3,1200
2151.450,10,11,1200
2151.451,1,2,1200
2151.451,14,15,1200
2151.454,1,2,1200
2151.455,8,9,1200
2151.457,7,8,1200
2151.461,10,11,1200
2151.461,0,1,1200
2151.462,15,0,1200
2151.462,2,3,1200
2151.463,6,7,1200
2151.464,14,15,1200
2151.465,6,7,1200
2151.465,14,15,1200
2151.465,0,1,1200
2151.466,9,10,1200
2151.467,4,5,1200
2151.467,3,4,1200
2151.469,9,10,1200
2151.470,7,8,1200
2151.471,0,1,1200
2151.471,11,12,1200
2151.471,15,0,1200
2151.472,13,14,1200
2151.473,11,12,1200
2151.473,12,13,1200
2151.474,3,4,1200
2151.476,5,6,1200
2151.477,10,11,1200
2151.479,11,12,1200
2151.480,12,13,1200
2151.481,14,15,1200
2151.481,14,15,1200
2151.481,8,9,1200
2151.482,14,15,1200
2151.483,0,1,1200
2151.484,14,15,1200
2151.485,14,15,1200
2151.486,9,10,1200
2151.486,5,6,1200
2151.487,3,4,1200
2151.487,0,1,1200
2151.488,15,0,1200
2151.492,2,3,1200
2151.493,9,10,1200
2151.494,11,12,1200
2151.494,2,3,1200
2151.495,1,2,1200
2151.498,6,7,1200
2151.500,15,0,1200
2151.502,15,0,1200
2151.502,12,13,1200
2151.502,7,8,1200
2151.506,7,8,1200
2151.509,9,10,1200
2151.510,9,10,1200
2151.512,2,3,1200
2151.513,5,6,1200
2151.515,6,7,1200
2151.515,6,7,1200
2151.515,13,14,1200
2151.515,11,12,1200
2151.516,6,7,1200
2151.516,15,0,1200
2151.516,2,3,1200
2151.517,15,0,1200
2151.518,14,15,1200
2151.520,12,13,1200
2151.522,12,13,1200
2151.522,8,9,1200
2151.524,15,0,1200
2151.524,15,0,1200
2151.525,3,4,1200
2151.526,12,13,1200
2151.526,13,14,1200
2151.526,7,8,1200
2151.527,6,7,1200
2151.527,8,9,1200
2151.527,2,3,1200
2151.529,4,5,1200
2151.530,14,15,1200
2151.531,8,9,1200
2151.536,10,11,1200
2151.540,0,1,1200
2151.541,0,1,1200
2151.543,14,15,1200
2151.543,5,6,1200
2151.543,9,10,1200
2151.543,2,3,1200
2151.546,6,7,1200
2151.547,0,1,1200
2151.547,12,13,1200
2151.550,7,8,1200
2151.551,13,14,1200
2151.551,14,15,1200
2151.552,7,8,1200
2151.554,4,5,1200
2151.554,8,9,1200
2151.555,13,14,1200
2151.556,6,7,1200
2151.557,6,7,1200
2151.557,5,6,1200
2151.560,11,12,1200
2151.561,3,4,1200
2151.564,12,13,1200
2151.570,15,0,1200
2151.571,5,6,1200
2151.572,4,5,1200
2151.575,12,13,1200
2151.580,0,1,1200
2151.580,7,8,1200
2151.580,12,13,1200
2151.581,10,11,1200
2151.582,7,8,1200
2151.582,15,0,1200
2151.583,9,10,1200
2151.583,1,2,1200
2151.584,7,8,1200
2151.584,4,5,1200
2151.585,9,10,1200
2151.587,2,3,1200
2151.588,4,5,1200
2151.588,11,12,1200
2151.589,4,5,1200
2151.590,0,1,1200
2151.590,10,11,1200
2151.591,5,6,1200
2151.592,10,11,1200
2151.593,8,9,1200
2151.594,10,11,1200
2151.594,0,1,1200
2151.594,6,7,1200
2151.595,15,0,1200
2151.596,6,7,1200
2151.596,15,0,1200
2151.597,3,4,1200
2151.597,15,0,1200
2151.599,8,9,1200
2151.599,7,8,1200
2151.600,10,11,1200
2151.601,5,6,1200
2151.602,10,11,1200
2151.603,6,7,1200
2151.604,4,5,1200
2151.604,5,6,1200
2151.606,15,0,1200
2151.606,11,12,1200
2151.606,2,3,1200
2151.607,2,3,1200
2151.608,12,13,1200
2151.609,3,4,1200
2151.609,3,4,1200
2151.610,9,10,1200
2151.611,5,6,1200
2151.613,15,0,1200
2151.614,7,8,1200
2151.614,13,14,1200
2151.615,13,14,1200
2151.616,15,0,1200
2151.617,3,4,1200
2151.617,5,6,1200
2151.618,4,5,1200
2151.619,3,4,1200
2151.620,15,0,1200
2151.620,10,11,1200
2151.620,0,1,1200
2151.621,5,6,1200
2151.622,3,4,1200
2151.622,3,4,1200
2151.623,3,4,1200
2151.624,0,1,1200
2151.625,13,14,1200
2151.628,3,4,1200
2151.629,9,10,1200
2151.630,14,15,1200
2151.632,10,11,1200
2151.634,13,14,1200
2151.634,0,1,1200
2151.637,9,10,1200
2151.637,11,12,1200
2151.637,13,14,1200
2151.637,3,4,1200
2151.638,4,5,1200
2151.638,8,9,1200
2151.638,3,4,1200
2151.640,5,6,1200
2151.640,10,11,1200
2151.642,2,3,1200
2151.642,6,7,1200
2151.643,15,0,1200
2151.644,1,2,1200
2151.647,3,4,1200
2151.647,13,14,1200
2151.648,2,3,1200
2151.649,11,12,1200
2151.649,4,5,1200
2151.652,8,9,1200
2151.652,7,5,1200
2151.652,7,8,1200
2151.653,8,9,1200
2151.654,6,7,1200
2151.657,13,14,1200
2151.658,0,1,1200
2151.658,1,2,1200
2151.659,9,10,1200
2151.660,7,8,1200
2151.660,11,12,1200
2151.661,0,1,1200
2151.663,10,11,1200
2151.665,14,15,1200
2151.665,13,14,1200
2151.665,13,14,1200
2151.665,1,2,1200
2151.667,12,13,1200
2151.668,10,11,1200
2151.668,5,6,1200
2151.669,15,0,1200
2151.670,8,9,1200
2151.672,14,15,1200
2151.673,15,0,1200
2151.673,13,14,1200
2151.675,8,9,1200
2151.676,14,15,1200
2151.677,10,11,1200
2151.677,12,13,1200
2151.679,3,4,1200
2151.680,1,2,1200
2151.681,11,12,1200
2151.683,4,5,1200
2151.684,13,14,1200
2151.684,6,7,1200
2151.685,0,1,1200
2151.685,14,15,1200
2151.686,12,13,1200
2151.686,0,1,1200
2151.687,12,13,1200
2151.687,1,2,1200
2151.688,1,2,1200
2151.690,5,6,1200
2151.692,10,11,1200
2151.693,3,4,1200
2151.694,12,13,1200
2151.694,8,9,1200
2151.696,11,12,1200
2151.698,4,5,1200
2151.698,9,10,1200
2151.700,13,14,1200
2151.701,7,8,1200
2151.701,15,0,1200
2151.703,15,0,1200
2151.704,3,4,1200
2151.704,3,4,1200
2151.706,11,12,1200
2151.706,5,6,1200
2151.708,2,3,1200
2151.709,9,10,1200
2151.709,13,14,1200
2151.709,1,2,1200
2151.710,7,8,1200
2151.710,8,9,1200
2151.711,8,9,1200
2151.711,8,9,1200
2151.712,1,2,1200
2151.714,1,2,1200
2151.714,2,3,1200
2151.715,8,9,1200
2151.716,14,15,1200
2151.717,10,11,1200
2151.717,0,1,1200
2151.718,13,14,1200
2151.718,11,12,1200
2151.719,4,5,1200
2151.721,1,2,1200
2151.723,6,7,1200
2151.723,10,11,1200
2151.723,2,3,1200
2151.727,10,11,1200
2151.730,0,1,1200
2151.730,14,15,1200
2151.730,13,14,1200
2151.731,5,6,1200
2151.731,8,9,1200
2151.732,3,4,1200
2151.734,5,6,1200
2151.737,2,3,1200
2151.737,5,6,1200
2151.738,14,15,1200
2151.738,13,14,1200
2151.738,10,11,1200
2151.738,1,2,1200
2151.738,5,6,1200
2151.739,2,3,1200
2151.739,15,0,1200
2151.740,7,8,1200
2151.741,11,12,1200
2151.742,7,8,1200
2151.743,4,5,1200
2151.744,13,14,1200
2151.745,14,15,1200
2151.745,3,4,1200
2151.746,12,13,1200
2151.746,12,13,1200
2151.747,8,9,1200
2151.748,15,8,1200
2151.750,8,9,1200
2151.750,2,3,1200
2151.751,14,15,1200
2151.752,2,3,1200
2151.754,7,8,1200
2151.755,9,10,1200
2151.757,2,3,1200
2151.757,11,12,1200
2151.757,5,6,1200
2151.760,0,1,1200
2151.761,10,11,1200
2151.763,6,7,1200
2151.763,10,11,1200
2151.764,3,4,1200
2151.764,0,1,1200
2151.765,12,13,1200
2151.765,9,10,1200
2151.766,9,10,1200
2151.766,13,14,1200
2151.766,3,4,1200
2151.767,13,14,1200
2151.769,5,6,1200
2151.769,14,15,1200
2151.770,8,9,1200
2151.770,8,9,1200
2151.771,9,10,1200
2151.771,0,1,1200
2151.773,13,14,1200
2151.773,9,10,1200
2151.774,2,3,1200
2151.775,10,11,1200
2151.776,9,10,1200
2151.777,9,10,1200
2151.777,14,15,1200
2151.778,4,5,1200
2151.779,5,6,1200
2151.781,11,12,1200
2151.782,9,10,1200
2151.782,3,4,1200
2151.783,5,6,1200
2151.783,14,15,1200
2151.783,3,4,1200
2151.785,10,11,1200
2151.786,4,5,1200
2151.788,4,5,1200
2151.789,9,10,1200
2151.792,2,3,1200
2151.793,1,2,1200
2151.793,9,10,1200
2151.795,4,5,1200
2151.795,3,4,1200
2151.796,9,10,1200
2151.796,10,11,1200
2151.797,13,14,1200
2151.798,4,5,1200
2151.801,12,13,1200
2151.801,0,1,1200
2151.803,7,8,1200
2151.803,4,5,1200
2151.805,15,0,1200
2151.806,1,2,1200
2151.806,3,4,1200
2151.806,7,8,1200
2151.807,5,6,1200
2151.807,4,5,1200
2151.808,3,4,1200
2151.809,15,0,1200
2151.810,9,10,1200
2151.811,1,2,1200
2151.816,8,9,1200
2151.816,5,6,1200
2151.817,11,12,1200
2151.818,8,9,1200
2151.818,13,14,1200
2151.818,10,11,1200
2151.819,4,5,1200
2151.820,12,13,1200
2151.820,12,13,1200
2151.822,14,15,1200
2151.822,14,15,1200
2151.823,12,13,1200
2151.825,10,11,1200
2151.826,5,6,1200
2151.828,0,1,1200
2151.828,10,11,1200
2151.830,3,4,1200
2151.830,9,10,1200
2151.831,4,5,1200
2151.832,6,11,1200
2151.834,1,2,1200
2151.835,1,2,1200
2151.837,14,15,1200
2151.843,12,13,1200
2151.844,1,2,1200
2151.845,13,14,1200
2151.846,12,13,1200
2151.847,6,7,1200
2151.849,7,8,1200
2151.849,10,11,1200
2151.851,9,10,1200
2151.852,9,10,1200
2151.853,1,2,1200
2151.856,0,1,1200
2151.856,0,1,1200
2151.856,13,14,1200
2151.858,9,10,1200
2151.859,14,15,1200
2151.859,6,7,1200
2151.861,4,5,1200
2151.862,12,13,1200
2151.862,15,0,1200
2151.862,10,11,1200
2151.864,8,9,1200
2151.865,7,8,1200
2151.866,12,13,1200
2151.867,13,14,1200
2151.870,10,11,1200
2151.872,3,4,1200
2151.873,6,7,1200
2151.874,12,13,1200
2151.875,11,12,1200
2151.876,7,8,1200
2151.878,8,9,1200
2151.878,1,2,1200
2151.880,0,1,1200
2151.881,5,6,1200
2151.881,8,9,1200
2151.881,13,14,1200
2151.881,1,2,1200
2151.882,9,10,1200
2151.882,4,5,1200
2151.882,12,13,1200
2151.883,10,11,1200
2151.884,9,10,1200
2151.885,8,9,1200
2151.886,7,8,1200
2151.886,11,12,1200
2151.887,15,0,1200
2151.887,2,3,1200
2151.888,13,14,1200
2151.889,8,9,1200
2151.889,6,7,1200
2151.890,14,15,1200
2151.890,7,8,1200
2151.893,5,4,1200
2151.893,1,2,1200
2151.893,6,7,1200
2151.893,0,1,1200
2151.894,0,1,1200
2151.898,5,6,1200
2151.898,1,2,1200
2151.899,13,14,1200
2151.899,6,7,1200
2151.900,7,8,1200
2151.901,14,15,1200
2151.901,1,2,1200
2151.902,5,6,1200
2151.902,3,4,1200
2151.902,14,15,1200
2151.902,1,2,1200
2151.903,8,9,1200
2151.903,13,14,1200
2151.904,9,10,1200
2151.904,7,8,1200
2151.905,5,6,1200
2151.907,13,14,1200
2151.907,8,9,1200
2151.908,6,7,1200
2151.909,9,10,1200
2151.909,2,3,1200
2151.910,12,13,1200
2151.910,13,14,1200
2151.911,7,8,1200
2151.911,0,1,1200
2151.911,2,3,1200
2151.911,2,3,1200
2151.912,15,0,1200
2151.912,2,3,1200
2151.913,13,14,1200
2151.913,0,1,1200
2151.914,15,0,1200
2151.915,12,13,1200
2151.915,4,5,1200
2151.915,9,10,1200
2151.916,11,12,1200
2151.916,15,0,1200
2151.916,6,7,1200
2151.920,3,4,1200
2151.920,11,12,1200
2151.920,3,4,1200
2151.923,6,7,1200
2151.924,11,12,1200
2151.926,15,0,1200
2151.927,3,4,1200
2151.928,13,14,1200
2151.929,15,0,1200
2151.930,5,6,1200
2151.933,14,15,1200
2151.940,2,3,1200
2151.941,14,15,1200
2151.942,2,3,1200
2151.945,1,2,1200
2151.945,10,11,1200
2151.945,15,0,1200
2151.946,0,1,1200
2151.946,14,15,1200
2151.947,12,13,1200
2151.948,6,7,1200
2151.949,14,15,1200
2151.950,0,1,1200
2151.950,5,6,1200
2151.952,10,11,1200
2151.952,12,13,1200
2151.952,13,14,1200
2151.952,2,3,1200
2151.954,12,13,1200
2151.954,12,13,1200
2151.955,6,7,1200
2151.956,2,3,1200
2151.956,3,4,1200
2151.956,8,9,1200
2151.959,1,2,1200
2151.961,4,5,1200
2151.961,1,2,1200
2151.961,7,8,1200
2151.961,12,13,1200
2151.961,14,15,1200
2151.962,5,6,1200
2151.962,13,14,1200
2151.962,14,15,1200
